WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate,,
54968,327,22,860,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54972,398,24,849,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54973,399,8,329,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54976,529,13,707,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54978,533,784,448,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54979,534,265,896,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54985,350,126,660,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54986,531,773,493,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55175,328,4,510,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55176,329,50,717,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55278,329,768,877,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55714,894,764,826,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55718,945,25,754,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55729,327,431,612,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55733,398,13,343,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55734,399,84,434,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55737,529,67,828,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55739,533,87,432,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55740,534,13,685,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55746,350,67,420,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55747,531,23,322,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
56010,328,24,757,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
56205,329,458,441,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
56393,329,79,427,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
56722,889,53,357,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57151,894,53,362,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57153,945,73,822,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57163,327,96,331,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57167,398,611,371,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57168,399,780,533,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57171,529,20,804,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57173,533,251,820,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57174,534,201,873,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57180,350,471,635,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57181,531,549,812,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57266,328,57,407,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57471,328,61,341,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58051,894,661,899,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58058,945,12,537,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58069,327,71,311,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58073,398,444,308,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58074,399,295,748,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58077,529,101,568,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58079,533,76,371,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58080,534,1,687,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58086,350,342,840,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58087,531,73,551,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58161,328,836,859,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58269,328,341,416,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58270,329,74,787,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58412,806,319,753,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58446,950,40,532,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58563,328,89,779,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58653,329,750,665,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58753,995,553,851,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58949,328,353,425,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59407,894,53,442,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59410,945,585,733,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59421,327,671,643,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59425,398,321,678,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59426,399,253,357,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59429,529,76,328,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59431,533,208,867,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59432,534,739,486,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59438,350,71,340,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59439,531,8,809,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59705,980,23,876,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59709,984,78,395,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59801,942,172,376,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59803,944,47,541,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
60102,329,265,530,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
60965,328,767,688,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
61356,328,64,883,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
61565,328,828,593,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62161,894,55,768,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62165,945,26,581,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62176,327,342,712,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62180,398,14,480,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62181,399,707,474,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62184,529,6,600,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62186,533,876,687,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62187,534,73,509,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62193,350,60,808,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62194,531,720,722,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62278,400,487,417,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62469,328,172,583,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62776,722,664,751,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62870,988,56,598,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62877,996,461,817,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62954,920,98,387,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
63085,329,238,338,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
63086,330,82,407,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
63200,330,697,402,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64157,401,669,782,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64448,329,850,554,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64601,806,787,379,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64640,950,898,341,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64648,328,25,796,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64710,806,339,493,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64752,950,1,368,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65234,806,82,674,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65267,950,57,769,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65545,806,495,365,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65586,950,292,432,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65596,330,386,402,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65706,328,65,708,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65707,329,550,395,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65708,330,825,820,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65979,900,5,722,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66031,990,331,642,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66114,924,79,335,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66440,330,11,629,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66560,804,75,325,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66833,806,783,747,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66874,950,24,667,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66883,329,73,346,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66990,329,813,500,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67193,329,793,353,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67502,330,42,402,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67669,806,68,799,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67705,950,14,797,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67715,330,29,415,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67821,328,13,302,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67924,328,55,496,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68035,328,24,736,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68150,400,763,514,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68158,804,41,826,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68248,329,99,827,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68450,330,94,783,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68621,806,420,354,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68657,950,546,691,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68948,328,368,762,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69160,329,31,433,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69305,796,582,703,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69329,895,26,762,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69387,993,92,375,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69401,680,12,495,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69470,927,453,357,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69585,329,312,557,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69642,806,68,847,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69677,950,590,605,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69792,329,148,758,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69904,330,467,596,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
70658,328,11,366,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
70768,330,137,481,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
70991,329,59,482,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
70992,330,28,415,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71092,328,90,421,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71093,329,74,383,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71094,330,21,606,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71647,330,2,627,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71844,400,776,622,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71940,330,547,360,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
72259,328,516,605,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
72574,328,316,365,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2,725,331,583,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1272,742,719,854,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1288,764,77,896,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1290,766,22,865,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1309,723,56,533,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1312,727,1,604,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3661,730,406,325,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4943,733,78,896,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6252,742,97,497,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6278,769,281,748,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6312,737,99,591,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6638,807,157,749,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6651,951,858,567,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6653,996,22,658,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6668,804,896,601,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9058,743,75,478,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10247,748,845,539,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10251,752,548,642,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10285,720,40,816,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14503,745,38,885,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14524,767,163,831,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14547,724,52,439,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15610,894,66,675,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15611,945,75,442,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15618,327,87,613,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15621,398,498,338,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15622,399,859,541,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15625,529,5,483,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15627,533,173,814,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15628,534,509,589,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15633,350,378,624,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15634,531,224,489,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15990,800,856,435,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15992,802,28,838,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16072,835,73,819,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19330,719,398,554,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20922,742,303,697,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20965,807,63,360,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26069,799,315,397,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26072,804,11,740,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26136,834,435,453,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27698,730,160,895,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29112,806,3,743,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29127,894,83,729,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29128,945,52,544,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29129,950,35,786,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29135,327,3,715,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29138,398,849,372,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29139,399,73,351,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29142,529,67,658,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29144,533,78,362,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29145,534,314,392,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29151,350,707,597,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29152,531,88,547,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29300,747,406,527,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29339,807,673,513,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30305,806,594,818,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30322,894,660,511,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30323,945,21,735,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30324,950,327,604,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30330,327,50,326,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30333,398,68,355,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30334,399,61,320,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30337,529,661,311,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30339,533,349,866,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30340,534,675,823,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30346,350,567,800,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30347,531,613,798,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31066,807,76,639,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32376,806,614,551,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32389,894,23,767,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32390,945,435,551,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32391,950,50,608,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32397,327,117,826,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32400,398,6,352,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32401,399,95,699,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32404,529,466,678,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32406,533,391,395,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32407,534,340,471,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32412,350,575,587,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32413,531,55,875,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32442,806,55,574,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32457,894,137,341,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32458,945,27,727,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32459,950,430,464,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32465,327,268,582,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32468,398,354,474,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32469,399,98,891,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32472,529,10,781,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32474,533,14,459,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32475,534,406,545,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32481,350,31,798,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32482,531,8,730,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32816,817,79,499,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32829,838,95,429,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32989,806,71,826,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33005,894,541,849,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33006,945,546,391,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33007,950,336,600,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33013,327,16,464,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33016,398,510,699,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33017,399,378,575,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33020,529,49,877,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33022,533,40,740,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33023,534,62,779,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33029,350,810,792,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33030,531,372,566,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33181,806,274,320,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33196,894,53,877,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33197,945,55,341,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33198,950,361,550,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33204,327,496,654,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33207,398,256,627,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33208,399,881,787,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33211,529,223,823,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33213,533,6,583,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33214,534,842,799,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33220,350,659,334,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33221,531,21,654,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33305,806,12,849,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33320,894,533,881,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33321,945,140,575,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33322,950,62,509,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33328,327,845,494,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33331,398,410,625,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33332,399,13,642,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33335,529,213,312,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33337,533,327,633,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33338,534,19,436,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33344,350,54,437,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33345,531,851,499,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34558,806,100,831,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34575,894,83,690,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34576,945,546,752,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34577,950,16,895,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34583,327,54,771,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34586,398,339,733,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34587,399,86,397,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34590,529,431,464,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34592,533,18,768,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34593,534,15,806,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34599,350,764,384,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34600,531,275,386,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36554,800,750,458,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36582,900,27,424,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36968,806,442,481,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36996,950,350,790,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37017,804,583,489,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37070,894,2,664,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37072,945,40,602,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37082,327,17,524,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37086,398,122,580,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37087,399,14,615,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37090,529,86,647,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37092,533,47,493,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37093,534,273,688,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37099,350,520,499,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37100,531,61,542,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37276,894,98,889,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37279,945,156,626,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37289,327,37,739,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37293,398,85,775,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37294,399,314,865,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37297,529,98,394,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37299,533,289,520,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37300,534,4,617,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37306,350,67,482,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37307,531,55,640,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37443,894,143,421,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37445,945,847,374,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37456,327,41,448,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37460,398,82,535,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37461,399,84,466,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37464,529,445,553,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37466,533,117,794,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37467,534,90,704,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37473,350,26,870,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37474,531,725,432,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37610,894,134,704,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37613,945,364,322,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37623,327,436,570,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37627,398,34,839,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37628,399,714,612,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37631,529,583,507,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37633,533,460,868,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37634,534,654,559,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37640,350,86,334,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37641,531,68,334,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38489,894,137,545,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38490,945,35,886,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38500,327,198,445,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38504,398,117,833,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38505,399,41,572,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38508,529,752,720,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38510,533,472,304,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38511,534,679,418,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38517,350,245,444,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38518,531,16,727,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38668,894,32,425,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38669,945,816,833,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38678,327,24,661,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38682,398,170,507,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38683,399,60,793,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38686,529,510,794,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38688,533,61,796,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38689,534,824,705,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38695,350,681,307,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38696,531,639,436,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38817,894,120,524,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38821,945,90,772,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38832,327,488,568,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
